date,commuters_per_home_user_percent,inter_region_mobility_percent,distinct_users_with_contacts_percent,total_edges_per_distinct_user_percent,distinct_edges_per_distinct_user_percent
2020-11-16,0.4937724080793182,0.72204926792987,0.6321092125236851,0.4632305532172468,0.5788399438128712
2020-11-17,0.5739452316249377,0.6737161772128222,0.6421135041733586,0.5199711585317499,0.5972859582554132
2020-11-18,0.1310160838979039,0.3252038662176186,0.1567947401194262,0.5791165977565531,0.3113052468271032
2020-11-19,0.5610377540680269,0.6434961183801526,0.6442799460856761,0.4749223008655506,0.5845726652696039
2020-11-20,0.5670394965714637,0.6284578105993021,0.6704056372817393,0.4513556916395556,0.5821880698782935
2020-11-21,0.6632095632098618,0.6466892829955014,0.7030942898339057,0.3503465468379662,0.5807536081676457
2020-11-22,0.6169954759364058,0.5805373367336478,0.617198801143793,0.4629601269093684,0.625537131272984
2020-11-23,0.4816993340069123,0.7532865058740965,0.6176841735618054,0.4920708823081092,0.5847400052018792
2020-11-24,0.5476473009477657,0.9142301257483784,0.7047556173812056,0.5570623830234422,0.6643688015227815
2020-11-25,0.4354992710590573,0.9699083652113888,0.6484177036146561,0.4933404159482725,0.5728640564210126
2020-11-26,0.0961167980422576,0.5014159441479195,0.3020068974052024,1.0801911056707374,0.3190301994529786
2020-11-27,0.2675551582766633,0.6238786553548015,0.6109652675364441,0.5909659249580766,0.645416858221906
2020-11-28,0.588779133754653,0.6206254963026687,0.6386502213253513,0.3849753750079602,0.551561620033323
2020-11-29,0.6105914251432549,0.6693016004925454,0.6239235432148647,0.4719800780835169,0.6055669438885488
2020-11-30,0.4844910568987374,0.6464270549286852,0.541323300393425,0.4686795777561985,0.5397288327689929
2020-12-01,0.5732127427228059,0.6743141743143694,0.6072661299177853,0.5189130690599424,0.5892662426578106
2020-12-02,0.5384026766807919,0.6465592226073882,0.5843693519530088,0.4491166619778888,0.5522807820261982
